date,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,crop,soil_moisture,irrigated,electricity_kWh
2021-01-24,12.29,0.0,1.64,6.26,Wheat,45.9124999999999,0,0.0
2021-01-25,11.07,0.0,1.38,7.92,Wheat,45.058999999999905,0,0.0
2021-01-26,11.95,0.0,1.64,11.9,Wheat,44.161499999999904,0,0.0
2021-01-27,11.91,0.0,1.92,14.28,Wheat,43.265999999999906,0,0.0
2021-01-28,11.35,0.0,1.46,10.41,Wheat,42.398499999999906,0,0.0
2021-01-29,11.51,0.0,2.61,13.76,Wheat,41.522999999999904,0,0.0
2021-01-30,12.13,0.0,2.59,15.84,Wheat,40.6164999999999,0,0.0
2021-01-31,13.88,0.0,1.54,16.52,Wheat,39.6224999999999,0,0.0
2021-02-01,15.1,0.0,1.87,15.79,Wheat,38.5674999999999,0,0.0
2021-02-02,16.07,0.0,1.39,15.94,Wheat,37.463999999999906,0,0.0
2021-02-03,16.26,0.18,1.95,14.45,Wheat,36.530999999999906,0,0.0
2021-02-04,15.69,4.95,1.91,9.8,Wheat,40.39649999999991,0,0.0
2021-02-05,14.4,0.23,1.38,14.63,Wheat,39.606499999999905,0,0.0
2021-02-06,14.14,0.0,2.49,17.27,Wheat,38.59949999999991,0,0.0
2021-02-07,14.27,0.0,2.51,17.39,Wheat,37.585999999999906,0,0.0
2021-02-08,14.94,0.0,1.79,16.1,Wheat,36.53899999999991,0,0.0
2021-02-09,17.62,0.0,1.77,15.36,Wheat,35.35799999999991,0,0.0
2021-02-10,18.75,0.0,1.25,16.78,Wheat,34.120499999999915,0,0.0
2021-02-11,17.42,0.0,1.3,15.77,Wheat,32.949499999999915,0,0.0
2021-02-12,17.34,0.0,1.48,12.38,Wheat,31.782499999999914,0,0.0
2021-02-13,18.3,0.0,1.33,11.92,Wheat,30.567499999999914,0,0.0
2021-02-14,19.1,0.0,1.18,15.36,Wheat,29.312499999999915,0,0.0
2021-02-15,19.39,0.0,0.98,15.64,Wheat,28.042999999999914,0,0.0
2021-02-16,18.98,0.0,1.43,15.56,Wheat,26.793999999999915,0,0.0
2021-02-17,18.51,0.0,1.42,15.94,Wheat,25.568499999999915,0,0.0
2021-02-18,19.06,0.0,1.07,16.0,Wheat,34.315499999999915,1,4.5
2021-02-19,18.08,0.0,1.7,16.21,Wheat,33.111499999999914,0,0.0
2021-02-20,17.57,0.0,1.81,15.67,Wheat,31.932999999999915,0,0.0
2021-02-21,17.9,0.0,2.18,17.56,Wheat,30.737999999999914,0,0.0
2021-02-22,19.63,0.0,2.09,17.88,Wheat,29.456499999999913,0,0.0
2021-02-23,21.65,0.0,1.65,19.02,Wheat,28.073999999999913,0,0.0
2021-02-24,22.71,0.0,1.68,18.98,Wheat,26.63849999999991,0,0.0
2021-02-25,22.75,0.0,2.14,19.1,Wheat,25.20099999999991,0,0.0
2021-02-26,24.46,0.0,2.59,19.82,Wheat,33.67799999999991,1,4.5
2021-02-27,23.65,1.5,1.77,18.96,Wheat,33.69549999999991,0,0.0
2021-02-28,22.41,0.0,1.81,19.33,Wheat,32.27499999999991,0,0.0
2021-03-01,20.79,0.0,3.12,20.4,Wheat,30.935499999999912,0,0.0
2021-03-02,20.47,0.0,3.64,21.21,Wheat,29.611999999999913,0,0.0
2021-03-03,22.13,0.0,2.75,21.38,Wheat,28.205499999999912,0,0.0
2021-03-04,23.91,0.0,1.69,21.08,Wheat,26.709999999999912,0,0.0
2021-03-05,23.53,0.0,3.36,20.31,Wheat,25.23349999999991,0,0.0
2021-03-06,24.35,0.0,3.02,21.72,Wheat,33.71599999999991,1,4.5
2021-03-07,25.14,0.0,1.83,20.39,Wheat,32.15899999999991,0,0.0
2021-03-08,24.92,0.33,2.34,17.77,Wheat,30.942999999999905,0,0.0
2021-03-09,26.02,0.0,1.03,18.49,Wheat,29.341999999999906,0,0.0
2021-03-10,25.78,0.14,1.45,19.13,Wheat,27.89299999999991,0,0.0
2021-03-11,26.19,0.0,0.94,19.9,Wheat,26.283499999999908,0,0.0
2021-03-12,23.13,0.68,2.58,10.11,Wheat,25.506999999999906,0,0.0
2021-03-13,24.22,0.01,1.48,19.61,Wheat,34.00599999999991,1,4.5
2021-03-14,24.98,0.0,2.42,21.32,Wheat,32.45699999999991,0,0.0
2021-03-15,24.63,0.0,2.15,18.56,Wheat,30.925499999999907,0,0.0
2021-03-16,25.37,0.0,2.68,17.38,Wheat,29.356999999999907,0,0.0
2021-03-17,26.72,0.0,2.33,18.68,Wheat,27.720999999999908,0,0.0
2021-03-18,27.25,0.0,1.79,16.83,Wheat,26.058499999999906,0,0.0
2021-03-19,27.75,0.0,2.01,18.05,Wheat,34.37099999999991,1,4.5
2021-03-20,26.59,0.0,2.57,22.05,Wheat,32.74149999999991,0,0.0
2021-03-21,27.24,0.0,1.37,22.2,Wheat,31.07949999999991,0,0.0
2021-03-22,26.99,0.05,2.21,16.83,Wheat,29.47999999999991,0,0.0
2021-03-23,27.03,0.05,1.44,14.39,Wheat,27.878499999999914,0,0.0
2021-03-24,25.74,0.08,2.11,20.78,Wheat,26.371499999999912,0,0.0
2021-03-25,24.62,0.0,3.84,20.7,Wheat,34.84049999999991,1,4.5
2021-03-26,24.44,0.0,2.72,22.91,Wheat,33.318499999999915,0,0.0
2021-03-27,26.84,0.0,1.86,22.98,Wheat,31.676499999999916,0,0.0
2021-03-28,28.96,0.0,1.39,22.17,Wheat,29.928499999999914,0,0.0
2021-03-29,29.94,0.0,2.01,23.53,Wheat,28.131499999999914,0,0.0
2021-03-30,30.34,0.0,3.2,22.41,Wheat,26.314499999999914,0,0.0
2021-03-31,28.29,0.0,4.99,26.69,Wheat,34.59999999999991,1,4.5
2021-04-01,26.13,0.0,4.42,26.79,None,32.99349999999991,0,0.0
2021-04-02,25.54,0.0,2.49,26.12,None,31.41649999999991,0,0.0
2021-04-03,25.48,0.0,2.11,27.01,None,29.84249999999991,0,0.0
2021-04-04,27.01,0.0,2.55,26.14,None,28.191999999999908,0,0.0
2021-04-05,29.18,0.0,1.58,21.66,None,26.432999999999907,0,0.0
2021-04-06,30.41,0.0,1.83,21.4,None,24.61249999999991,0,0.0
2021-04-07,29.53,0.09,2.99,21.84,None,22.92599999999991,0,0.0
2021-04-08,27.67,0.0,2.49,24.13,None,21.24249999999991,0,0.0
2021-04-09,28.09,0.0,2.57,26.49,None,19.53799999999991,0,0.0
2021-04-10,28.76,0.0,2.65,26.08,None,17.799999999999912,0,0.0
2021-04-11,29.63,0.0,2.61,26.58,None,16.01849999999991,0,0.0
2021-04-12,31.0,0.0,2.4,24.53,None,14.168499999999911,0,0.0
2021-04-13,31.86,0.0,3.04,25.43,None,12.27549999999991,0,0.0
2021-04-14,32.38,0.0,3.04,23.62,None,10.35649999999991,0,0.0
2021-04-15,32.54,0.0,2.22,23.98,None,8.42949999999991,0,0.0
2021-04-16,32.75,0.53,2.23,19.98,None,7.02199999999991,0,0.0
2021-04-17,29.37,0.51,3.1,24.05,None,5.763499999999909,0,0.0
2021-04-18,29.41,0.0,2.05,25.34,None,3.992999999999909,0,0.0
2021-04-19,30.84,0.19,2.46,24.61,None,2.340999999999909,0,0.0
2021-04-20,28.11,0.2,2.25,15.27,None,0.8354999999999093,0,0.0
2021-04-21,27.14,2.83,2.55,24.09,None,2.008499999999909,0,0.0
2021-04-22,26.79,0.51,1.11,25.7,None,0.8789999999999087,0,0.0
2021-04-23,28.32,0.7,3.04,21.45,None,0.0,0,0.0
2021-04-24,27.02,0.0,3.33,27.22,None,0.0,0,0.0
2021-04-25,28.4,0.0,3.07,26.9,None,0.0,0,0.0
2021-04-26,30.44,0.0,2.49,28.49,None,0.0,0,0.0
2021-04-27,32.68,0.0,2.36,25.91,None,0.0,0,0.0
2021-04-28,33.64,0.0,2.1,24.47,None,0.0,0,0.0
2021-04-29,34.63,0.0,2.2,21.87,None,0.0,0,0.0
2021-04-30,34.23,0.36,1.05,22.52,None,0.0,0,0.0
2021-05-01,33.53,0.25,1.39,22.57,None,0.0,0,0.0
2021-05-02,33.01,0.42,1.21,19.34,None,0.0,0,0.0
2021-05-03,33.16,0.0,1.19,22.57,None,0.0,0,0.0
2021-05-04,33.81,0.01,1.2,22.08,None,0.0,0,0.0
2021-05-05,33.15,0.01,1.18,23.5,None,0.0,0,0.0
2021-05-06,32.5,4.61,2.05,18.57,None,2.6850000000000005,0,0.0
2021-05-07,30.67,3.06,0.88,23.39,None,3.911500000000001,0,0.0
2021-05-08,31.81,0.0,0.97,23.43,None,2.021000000000001,0,0.0
2021-05-09,32.31,0.36,1.56,20.66,None,0.46550000000000047,0,0.0
2021-05-10,33.96,1.53,1.36,18.78,None,0.0,0,0.0
2021-05-11,33.03,0.02,2.03,23.97,None,0.0,0,0.0
2021-05-12,33.14,0.23,1.85,23.45,None,0.0,0,0.0
2021-05-13,29.87,2.45,1.58,20.52,None,0.6565000000000001,0,0.0
2021-05-14,31.13,0.0,1.35,24.69,None,0.0,0,0.0
2021-05-15,32.94,0.06,1.14,18.57,None,0.0,0,0.0
2021-05-16,33.37,0.14,1.6,26.32,None,0.0,0,0.0
2021-05-17,33.53,0.0,2.59,12.09,None,0.0,0,0.0
2021-05-18,31.01,1.09,3.56,6.81,None,0.0,0,0.0
2021-05-19,26.64,42.25,3.29,4.91,None,40.618,0,0.0
2021-05-20,24.76,46.49,3.69,18.49,None,85.57000000000001,0,0.0
2021-05-21,27.69,2.95,1.38,17.96,None,86.83550000000001,0,0.0
2021-05-22,29.44,3.34,1.87,26.32,None,88.40350000000001,0,0.0
2021-05-23,28.41,0.0,1.99,22.75,None,86.683,0,0.0
2021-05-24,29.32,0.0,4.26,26.5,None,84.917,0,0.0
2021-05-25,30.85,0.0,4.11,29.05,None,83.0745,0,0.0
2021-05-26,31.93,0.0,2.35,27.58,None,81.178,0,0.0
2021-05-27,32.43,0.0,1.7,27.0,None,79.2565,0,0.0
2021-05-28,31.33,0.0,2.11,27.15,None,77.39,0,0.0
2021-05-29,31.46,1.73,3.37,25.89,None,77.247,0,0.0
2021-05-30,31.67,1.95,2.33,24.37,None,77.3135,0,0.0
2021-05-31,34.57,0.0,1.12,23.53,None,75.28500000000001,0,0.0
2021-06-01,31.03,17.09,1.54,18.93,Rice,90.52350000000001,0,0.0
2021-06-02,31.52,0.0,1.15,21.87,Rice,88.64750000000001,0,0.0
2021-06-03,31.98,0.1,1.14,25.01,Rice,86.8485,0,0.0
2021-06-04,33.42,0.68,1.39,22.01,Rice,85.5575,0,0.0
2021-06-05,33.74,1.37,1.23,24.34,Rice,84.94050000000001,0,0.0
2021-06-06,33.59,0.03,1.68,26.08,Rice,82.99100000000001,0,0.0
2021-06-07,34.4,0.0,1.93,25.1,Rice,80.97100000000002,0,0.0
2021-06-08,35.89,0.03,4.16,24.34,Rice,78.90650000000002,0,0.0
2021-06-09,36.57,0.0,2.84,23.09,Rice,76.77800000000002,0,0.0
2021-06-10,33.27,4.19,3.29,22.07,Rice,79.00450000000002,0,0.0
2021-06-11,32.31,2.49,2.46,22.93,Rice,79.57900000000002,0,0.0
2021-06-12,32.66,7.51,2.68,22.66,Rice,85.15600000000002,0,0.0
2021-06-13,31.47,1.96,2.2,20.41,Rice,85.2425,0,0.0
2021-06-14,33.36,0.08,1.09,24.41,Rice,83.3545,0,0.0
2021-06-15,32.89,0.01,2.14,21.5,Rice,81.42,0,0.0
2021-06-16,31.16,5.75,0.96,19.05,Rice,85.312,0,0.0
2021-06-17,31.5,30.19,0.87,19.27,Rice,100.0,0,0.0
2021-06-18,30.69,7.45,1.52,20.83,Rice,100.0,0,0.0
2021-06-19,30.0,9.71,1.17,18.97,Rice,100.0,0,0.0
2021-06-20,30.67,3.15,1.3,17.51,Rice,100.0,0,0.0
2021-06-21,32.69,0.12,1.91,22.7,Rice,98.1855,0,0.0
2021-06-22,33.35,0.0,2.19,23.73,Rice,96.218,0,0.0
2021-06-23,34.01,0.0,0.71,23.79,Rice,94.2175,0,0.0
2021-06-24,33.32,0.0,1.47,20.09,Rice,92.25150000000001,0,0.0
2021-06-25,33.24,5.03,1.8,23.86,Rice,95.3195,0,0.0
2021-06-26,32.16,1.55,1.18,22.01,Rice,94.9615,0,0.0
2021-06-27,33.77,0.02,1.3,22.13,Rice,92.993,0,0.0
2021-06-28,34.12,0.0,1.09,22.86,Rice,90.987,0,0.0
2021-06-29,35.12,0.0,2.83,25.63,Rice,88.931,0,0.0
2021-06-30,36.43,0.0,4.04,24.77,Rice,86.8095,0,0.0
2021-07-01,36.74,0.0,2.65,24.18,Rice,84.6725,0,0.0
2021-07-02,36.47,1.41,1.61,21.18,Rice,83.959,0,0.0
2021-07-03,34.48,3.74,2.26,17.8,Rice,85.675,0,0.0
2021-07-04,33.8,0.66,1.43,24.25,Rice,84.345,0,0.0
2021-07-05,35.01,0.04,1.48,22.8,Rice,82.3345,0,0.0
2021-07-06,35.64,0.0,2.49,24.29,Rice,80.25250000000001,0,0.0
2021-07-07,36.66,0.01,2.79,24.53,Rice,78.12950000000002,0,0.0
2021-07-08,37.46,0.19,1.86,23.15,Rice,76.14650000000002,0,0.0
2021-07-09,34.34,8.94,1.67,19.78,Rice,83.06950000000002,0,0.0
2021-07-10,34.42,0.06,2.16,23.11,Rice,81.10850000000002,0,0.0
2021-07-11,33.19,0.71,3.68,18.34,Rice,79.85900000000001,0,0.0
2021-07-12,31.95,2.21,3.91,15.0,Rice,80.17150000000001,0,0.0
2021-07-13,29.31,17.87,2.73,9.32,Rice,96.27600000000001,0,0.0
2021-07-14,29.64,23.09,2.13,8.16,Rice,100.0,0,0.0
2021-07-15,30.62,15.62,2.42,20.34,Rice,100.0,0,0.0
2021-07-16,32.54,1.0,1.48,22.58,Rice,99.073,0,0.0
2021-07-17,33.68,3.46,1.65,19.92,Rice,100.0,0,0.0
2021-07-18,30.93,31.58,1.72,10.65,Rice,100.0,0,0.0
2021-07-19,28.38,57.38,1.74,2.42,Rice,100.0,0,0.0
2021-07-20,27.97,29.88,0.94,12.78,Rice,100.0,0,0.0
2021-07-21,28.4,7.43,1.22,18.04,Rice,100.0,0,0.0
2021-07-22,29.7,8.95,1.5,14.4,Rice,100.0,0,0.0
2021-07-23,28.96,7.58,1.94,17.35,Rice,100.0,0,0.0
2021-07-24,30.31,0.59,0.95,19.31,Rice,98.7745,0,0.0
2021-07-25,31.43,0.19,0.69,21.88,Rice,97.093,0,0.0
2021-07-26,29.32,4.52,1.2,9.5,Rice,99.847,0,0.0
2021-07-27,29.63,25.94,1.67,8.66,Rice,100.0,0,0.0
2021-07-28,28.15,41.53,0.94,3.31,Rice,100.0,0,0.0
2021-07-29,28.23,17.17,0.92,13.99,Rice,100.0,0,0.0
2021-07-30,28.44,19.76,1.48,12.08,Rice,100.0,0,0.0
2021-07-31,28.75,10.7,2.16,18.82,Rice,100.0,0,0.0
2021-08-01,30.09,7.8,0.86,11.44,Rice,100.0,0,0.0
2021-08-02,29.41,1.71,0.95,13.28,Rice,99.9395,0,0.0
2021-08-03,29.32,1.68,1.64,16.33,Rice,99.8535,0,0.0
2021-08-04,28.73,0.36,1.87,19.33,Rice,98.47699999999999,0,0.0
2021-08-05,29.19,0.53,0.95,18.63,Rice,97.24749999999999,0,0.0
2021-08-06,29.35,0.14,0.74,17.33,Rice,95.61999999999999,0,0.0
2021-08-07,28.04,16.73,0.96,11.73,Rice,100.0,0,0.0
2021-08-08,29.5,5.65,0.53,9.65,Rice,100.0,0,0.0
2021-08-09,28.72,10.04,0.87,11.51,Rice,100.0,0,0.0
2021-08-10,29.09,0.3,1.79,21.53,Rice,98.5455,0,0.0
2021-08-11,28.71,0.0,2.28,22.98,Rice,96.81,0,0.0
2021-08-12,28.76,0.28,1.68,22.35,Rice,95.352,0,0.0
2021-08-13,29.31,3.18,1.53,20.41,Rice,96.76650000000001,0,0.0
2021-08-14,29.7,0.41,1.97,23.29,Rice,95.39150000000001,0,0.0
2021-08-15,29.39,0.14,1.94,23.07,Rice,93.76200000000001,0,0.0
2021-08-16,29.28,0.17,1.56,23.16,Rice,92.16800000000002,0,0.0
2021-08-17,29.43,0.0,1.61,22.43,Rice,90.39650000000002,0,0.0
2021-08-18,29.21,0.06,1.25,20.97,Rice,88.69600000000003,0,0.0
2021-08-19,29.51,5.87,1.3,15.47,Rice,92.79050000000004,0,0.0
2021-08-20,26.94,63.77,2.36,6.81,Rice,100.0,0,0.0
2021-08-21,27.28,20.16,3.06,11.2,Rice,100.0,0,0.0
2021-08-22,28.21,1.1,1.65,15.04,Rice,99.3895,0,0.0
2021-08-23,29.21,0.51,0.64,17.27,Rice,98.13900000000001,0,0.0
2021-08-24,28.61,1.56,1.04,13.58,Rice,97.9685,0,0.0
2021-08-25,27.92,1.75,1.94,22.09,Rice,98.02250000000001,0,0.0
2021-08-26,28.2,0.32,1.98,19.66,Rice,96.63250000000001,0,0.0
2021-08-27,29.43,12.64,1.12,20.92,Rice,100.0,0,0.0
2021-08-28,28.92,11.38,0.93,15.58,Rice,100.0,0,0.0
2021-08-29,28.57,1.8,1.0,14.01,Rice,100.0,0,0.0
2021-08-30,27.74,1.24,1.48,16.78,Rice,99.553,0,0.0
2021-08-31,26.51,3.56,1.92,5.79,Rice,100.0,0,0.0
2021-09-01,26.6,33.28,1.52,3.48,Rice,100.0,0,0.0
2021-09-02,26.79,16.19,1.27,17.74,Rice,100.0,0,0.0
2021-09-03,26.52,17.3,2.01,18.78,Rice,100.0,0,0.0
2021-09-04,26.89,9.33,1.73,13.86,Rice,100.0,0,0.0
2021-09-05,28.18,1.0,0.81,19.13,Rice,99.291,0,0.0
2021-09-06,28.95,6.37,1.01,17.97,Rice,100.0,0,0.0
2021-09-07,28.28,5.49,1.92,12.83,Rice,100.0,0,0.0
2021-09-08,27.43,0.15,3.26,17.4,Rice,98.47850000000001,0,0.0
2021-09-09,27.4,7.33,1.99,14.53,Rice,100.0,0,0.0
2021-09-10,26.95,19.45,2.67,14.85,Rice,100.0,0,0.0
2021-09-11,26.18,15.51,2.57,3.64,Rice,100.0,0,0.0
2021-09-12,26.88,11.72,1.38,16.84,Rice,100.0,0,0.0
2021-09-13,27.38,13.29,1.32,10.91,Rice,100.0,0,0.0
2021-09-14,27.89,0.47,1.18,18.14,Rice,98.7755,0,0.0
2021-09-15,27.84,0.22,1.36,17.86,Rice,97.30349999999999,0,0.0
2021-09-16,26.35,9.34,1.34,8.69,Rice,100.0,0,0.0
2021-09-17,26.74,0.82,1.66,11.96,Rice,99.18299999999999,0,0.0
2021-09-18,26.87,0.0,1.68,16.55,Rice,97.53949999999999,0,0.0
2021-09-19,27.6,0.27,1.52,19.96,Rice,96.12949999999998,0,0.0
2021-09-20,28.08,0.2,1.35,19.37,Rice,94.62549999999999,0,0.0
2021-09-21,27.83,9.9,1.33,15.46,Rice,100.0,0,0.0
2021-09-22,26.47,16.86,1.34,10.57,Rice,100.0,0,0.0
2021-09-23,25.39,11.39,1.34,16.21,Rice,100.0,0,0.0
2021-09-24,26.83,5.9,1.14,14.65,Rice,100.0,0,0.0
2021-09-25,27.53,2.94,0.86,14.77,Rice,100.0,0,0.0
2021-09-26,26.84,0.52,1.37,14.45,Rice,98.878,0,0.0
2021-09-27,27.27,0.0,1.07,18.27,Rice,97.2145,0,0.0
2021-09-28,26.94,0.13,1.82,19.45,Rice,95.69749999999999,0,0.0
2021-09-29,26.51,0.45,1.92,18.89,Rice,94.52199999999999,0,0.0
2021-09-30,26.93,5.85,1.5,17.64,Rice,98.72549999999998,0,0.0
2021-10-01,27.83,12.52,0.89,17.45,Rice,100.0,0,0.0
2021-10-02,27.86,0.14,0.99,17.11,Rice,98.447,0,0.0
2021-10-03,27.4,0.02,1.78,18.58,Rice,96.797,0,0.0
2021-10-04,27.89,0.72,0.99,19.59,Rice,95.82249999999999,0,0.0
2021-10-05,27.12,4.88,1.26,18.32,Rice,99.04649999999998,0,0.0
2021-10-06,26.43,0.02,1.16,18.25,Rice,97.44499999999998,0,0.0
2021-10-07,25.08,0.0,1.44,18.49,Rice,95.89099999999998,0,0.0
2021-10-08,24.96,0.0,1.46,18.97,Rice,94.34299999999998,0,0.0
2021-10-09,24.54,0.0,1.59,19.49,Rice,92.81599999999997,0,0.0
2021-10-10,26.32,0.0,1.14,19.11,Rice,91.19999999999997,0,0.0
2021-10-11,26.04,0.0,0.85,18.55,Rice,89.59799999999997,0,0.0
2021-10-12,25.11,0.0,1.17,18.94,Rice,88.04249999999998,0,0.0
2021-10-13,23.26,0.0,2.11,19.75,Rice,86.57949999999998,0,0.0
2021-10-14,22.98,0.0,1.93,18.97,Rice,85.13049999999998,0,0.0
2021-10-15,25.36,0.0,1.27,18.36,Rice,83.56249999999999,0,0.0
2021-10-16,25.85,0.0,0.97,17.16,Rice,81.96999999999998,0,0.0
2021-10-17,25.06,16.91,1.17,7.53,Rice,97.32699999999998,0,0.0
2021-10-18,21.97,71.69,2.45,4.03,Rice,100.0,0,0.0
2021-10-19,22.45,0.02,2.57,17.11,Rice,98.5975,0,0.0
2021-10-20,22.14,0.36,1.92,16.29,Rice,97.5505,0,0.0
2021-10-21,20.75,0.0,1.92,18.93,Rice,96.213,0,0.0
2021-10-22,22.15,0.0,1.48,18.59,Rice,94.8055,0,0.0
2021-10-23,22.09,0.0,1.92,17.03,Rice,93.401,0,0.0
2021-10-24,22.23,13.04,1.66,13.36,Rice,100.0,0,0.0
2021-10-25,20.96,1.03,1.43,15.13,Rice,99.682,0,0.0
2021-10-26,19.8,0.0,1.66,16.52,Rice,98.392,0,0.0
2021-10-27,18.92,0.0,1.51,16.38,Rice,97.146,0,0.0
2021-10-28,19.75,0.0,1.15,16.18,Rice,95.8585,0,0.0
2021-10-29,21.31,0.0,0.74,15.08,Rice,94.49300000000001,0,0.0
2021-10-30,18.84,0.0,2.14,15.63,Rice,93.251,0,0.0
2021-10-31,19.98,0.0,1.55,16.13,Rice,91.952,0,0.0
2021-11-01,19.28,0.0,1.4,15.16,Wheat,90.688,0,0.0
2021-11-02,18.0,0.0,1.78,13.9,Wheat,89.488,0,0.0
2021-11-03,18.91,0.0,1.23,13.33,Wheat,88.24249999999999,0,0.0
2021-11-04,19.92,0.0,0.85,12.17,Wheat,86.94649999999999,0,0.0
2021-11-05,19.47,0.0,0.95,9.63,Wheat,85.67299999999999,0,0.0
2021-11-06,17.27,0.0,2.04,11.21,Wheat,84.50949999999999,0,0.0
2021-11-07,18.4,0.0,1.76,12.17,Wheat,83.28949999999999,0,0.0
2021-11-08,17.85,0.0,1.62,11.5,Wheat,82.097,0,0.0
2021-11-09,17.88,0.0,1.71,12.97,Wheat,80.90299999999999,0,0.0
2021-11-10,18.96,0.0,1.39,12.08,Wheat,79.65499999999999,0,0.0
2021-11-11,19.3,0.0,1.06,11.12,Wheat,78.38999999999999,0,0.0
2021-11-12,18.48,0.0,1.27,10.8,Wheat,77.16599999999998,0,0.0
2021-11-13,16.68,0.0,1.61,12.35,Wheat,76.03199999999998,0,0.0
2021-11-14,17.26,0.0,1.28,11.92,Wheat,74.86899999999999,0,0.0
2021-11-15,15.54,0.0,1.51,11.26,Wheat,73.79199999999999,0,0.0
2021-11-16,15.18,0.0,1.56,12.59,Wheat,72.73299999999999,0,0.0
2021-11-17,16.21,0.0,0.92,12.08,Wheat,71.62249999999999,0,0.0
2021-11-18,16.57,0.0,1.0,12.36,Wheat,70.49399999999999,0,0.0
2021-11-19,16.03,0.0,1.37,10.4,Wheat,69.39249999999998,0,0.0
2021-11-20,14.69,0.0,1.73,9.87,Wheat,68.35799999999999,0,0.0
2021-11-21,15.57,0.0,1.95,12.53,Wheat,67.27949999999998,0,0.0
2021-11-22,14.93,0.0,3.06,14.86,Wheat,66.23299999999999,0,0.0
2021-11-23,15.3,0.0,1.7,14.33,Wheat,65.16799999999999,0,0.0
2021-11-24,15.57,0.0,1.13,13.94,Wheat,64.08949999999999,0,0.0
2021-11-25,15.56,0.0,0.93,13.23,Wheat,63.011499999999984,0,0.0
2021-11-26,16.15,0.0,0.83,12.76,Wheat,61.90399999999998,0,0.0
2021-11-27,15.18,0.0,1.36,11.6,Wheat,60.844999999999985,0,0.0
2021-11-28,16.51,0.0,0.94,12.26,Wheat,59.71949999999998,0,0.0
2021-11-29,15.15,0.0,1.75,11.95,Wheat,58.661999999999985,0,0.0
2021-11-30,15.34,0.0,1.98,12.3,Wheat,57.594999999999985,0,0.0
2021-12-01,14.11,0.0,0.91,6.87,Wheat,56.58949999999999,0,0.0
2021-12-02,13.81,0.0,1.12,4.64,Wheat,55.59899999999999,0,0.0
2021-12-03,15.08,0.95,1.01,7.69,Wheat,55.49499999999999,0,0.0
2021-12-04,17.79,0.0,0.79,12.99,Wheat,54.30549999999999,0,0.0
2021-12-05,17.83,0.02,1.11,8.76,Wheat,53.13399999999999,0,0.0
2021-12-06,16.52,0.45,1.69,10.43,Wheat,52.458,0,0.0
2021-12-07,14.18,0.0,2.09,13.08,Wheat,51.449,0,0.0
2021-12-08,14.21,0.0,1.59,13.14,Wheat,50.4385,0,0.0
2021-12-09,15.51,0.0,0.68,12.14,Wheat,49.363,0,0.0
2021-12-10,13.96,0.0,1.51,11.92,Wheat,48.365,0,0.0
2021-12-11,13.4,0.0,1.62,12.48,Wheat,47.395,0,0.0
2021-12-12,14.63,0.0,0.82,11.74,Wheat,46.3635,0,0.0
2021-12-13,11.6,0.0,1.32,9.84,Wheat,45.4835,0,0.0
2021-12-14,12.85,0.0,0.95,8.97,Wheat,44.541,0,0.0
2021-12-15,12.43,0.0,1.56,8.5,Wheat,43.619499999999995,0,0.0
2021-12-16,11.37,0.0,1.6,7.13,Wheat,42.751,0,0.0
2021-12-17,9.45,0.0,3.05,11.28,Wheat,41.9785,0,0.0
2021-12-18,8.1,0.0,3.16,12.17,Wheat,41.2735,0,0.0
2021-12-19,7.51,0.0,2.59,13.86,Wheat,40.598,0,0.0
2021-12-20,9.0,0.0,1.84,13.38,Wheat,39.848,0,0.0
2021-12-21,11.7,0.0,1.2,12.84,Wheat,38.963,0,0.0
2021-12-22,12.84,0.0,1.04,12.57,Wheat,38.021,0,0.0
2021-12-23,13.22,0.0,1.2,10.55,Wheat,37.06,0,0.0
2021-12-24,13.21,0.0,1.02,10.07,Wheat,36.0995,0,0.0
2021-12-25,14.2,0.0,0.83,10.4,Wheat,35.0895,0,0.0
2021-12-26,13.07,0.15,1.05,5.35,Wheat,34.286,0,0.0
2021-12-27,14.16,0.91,1.13,9.84,Wheat,34.187999999999995,0,0.0
2021-12-28,13.72,0.07,0.97,3.7,Wheat,33.272,0,0.0
2021-12-29,12.71,0.86,1.58,10.97,Wheat,33.1965,0,0.0
2021-12-30,10.92,0.0,1.1,10.35,Wheat,32.3505,0,0.0
2021-12-31,10.6,0.0,1.51,11.14,Wheat,31.5205,0,0.0
2022-01-01,11.8,0.0,1.09,11.62,Wheat,30.630499999999998,0,0.0
2022-01-02,12.09,0.0,1.39,10.33,Wheat,29.726,0,0.0
2022-01-03,12.39,0.0,1.18,11.35,Wheat,28.8065,0,0.0
2022-01-04,14.45,0.0,1.24,9.94,Wheat,27.784,0,0.0
2022-01-05,12.62,9.69,1.77,2.71,Wheat,36.543,0,0.0
2022-01-06,13.22,0.86,2.66,7.96,Wheat,36.442,0,0.0
2022-01-07,14.51,1.35,3.09,5.04,Wheat,36.7665,0,0.0
2022-01-08,14.59,32.4,4.05,1.67,Wheat,68.137,0,0.0
2022-01-09,13.7,17.71,1.83,3.83,Wheat,84.86200000000001,0,0.0
2022-01-10,11.36,3.45,1.68,10.78,Wheat,87.44400000000002,0,0.0
2022-01-11,10.4,0.36,1.42,11.6,Wheat,86.98400000000002,0,0.0
2022-01-12,10.82,0.05,1.22,9.61,Wheat,86.19300000000003,0,0.0
